City,Date,T2m_mean_C,RH2m_mean_pct,Wind10m_mean_ms,Precipitation_sum_mm,Requested_latitude,Requested_longitude,Grid_latitude,Grid_longitude,Grid_elevation_m,Timezone,Source_model
Smederevo,2021-03-20,3.6,71,1.95,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-21,3.9,76,2.54,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-22,3.4,78,3.32,1.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-23,4.7,61,4.32,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-24,6.3,55,4.72,0.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-25,4.4,60,2.48,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-26,6.3,64,1.73,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-27,10.1,56,2.2,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-28,11.2,59,2.87,1.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-29,10.3,58,1.94,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-30,11.9,60,1.68,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-03-31,12.2,63,1.89,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-01,13.6,69,1.28,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-02,14.6,69,2.47,3.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-03,9.3,86,2.9,9.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-04,6.1,84,3.06,4.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-05,8.2,68,2.69,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-06,6.4,72,4.2,0.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-07,4.0,75,4.15,5.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-08,5.0,67,3.05,0.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-09,6.9,59,1.62,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-10,11.3,42,2.65,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-11,14.0,41,3.81,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-12,17.7,38,3.86,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-13,10.5,79,2.91,9.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-14,5.1,88,4.39,7.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-15,6.1,78,3.5,1.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-16,5.7,72,2.49,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-17,6.1,80,1.81,4.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-18,7.4,88,2.1,9.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-19,8.8,79,1.53,0.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-20,10.2,83,2.04,2.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-21,12.1,76,2.14,3.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-22,13.6,63,1.96,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-23,12.8,58,3.52,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-24,10.6,60,2.19,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-25,12.1,57,1.29,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-26,12.4,55,2.84,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-27,10.8,80,2.41,2.8,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-28,11.6,81,4.6,1.8,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-29,15.1,73,4.36,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-04-30,19.5,64,2.45,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-01,22.2,61,3.5,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-02,22.8,60,3.22,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-03,14.7,56,3.62,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-04,14.4,53,2.11,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-05,19.1,49,2.81,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-06,14.5,57,2.43,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-07,17.4,64,3.37,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-08,12.7,64,3.77,1.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-09,14.7,54,3.55,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-10,19.5,45,5.36,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-11,21.1,42,5.27,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-12,18.5,58,4.07,6.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-13,15.5,85,2.07,9.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-14,16.7,75,2.21,2.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-15,17.9,65,1.74,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-16,16.7,81,1.59,4.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-17,15.2,89,2.9,13.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-18,15.7,69,4.45,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-19,14.9,79,1.62,1.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-20,13.2,90,4.6,14.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-21,15.9,71,2.89,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-22,19.1,57,3.04,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-23,21.1,62,2.68,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-24,17.8,68,3.0,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-25,22.6,64,5.86,7.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-26,17.1,63,2.57,3.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-27,18.5,71,1.5,1.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-28,17.2,68,3.82,1.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-29,17.4,61,3.29,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-30,15.7,64,2.99,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-05-31,13.5,84,3.17,8.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-01,14.4,80,3.64,1.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-02,15.8,66,2.56,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-03,17.0,62,2.7,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-04,18.6,64,1.97,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-05,19.4,63,1.61,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-06,18.8,74,1.86,1.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-07,20.4,74,1.64,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-08,21.1,64,2.43,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-09,21.5,61,1.94,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-10,21.5,62,2.85,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-11,20.0,72,2.08,0.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-12,20.8,72,2.09,0.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-13,20.1,67,4.5,5.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-14,16.6,65,3.76,0.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-15,18.3,69,2.79,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-16,22.4,61,2.89,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-17,22.8,66,1.82,0.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-18,23.4,69,1.69,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-19,24.5,67,2.56,0.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-20,24.3,70,2.28,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-21,25.8,67,2.12,1.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-22,28.3,64,2.43,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-23,29.1,66,1.77,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-24,29.2,62,2.56,1.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-25,28.0,60,1.78,2.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-26,24.8,68,2.94,3.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-27,25.2,61,2.02,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-28,26.6,54,1.24,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-29,28.4,51,2.86,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-06-30,30.4,51,2.98,2.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-01,25.4,62,2.86,3.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-02,21.7,68,3.68,4.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-03,21.2,66,3.19,0.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-04,23.3,61,2.12,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-05,25.0,57,1.94,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-06,25.8,60,2.47,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-07,27.9,54,1.11,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-08,28.8,54,2.9,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-09,28.9,53,5.76,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-10,27.1,54,1.88,2.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-11,27.1,48,3.59,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-12,27.8,53,1.86,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-13,29.0,49,3.15,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-14,31.0,41,6.26,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-15,28.4,58,1.73,7.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-16,23.8,82,2.78,9.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-17,23.3,80,1.89,8.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-18,24.1,78,2.32,7.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-19,22.0,88,2.38,27.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-20,23.1,82,3.04,10.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-21,21.8,67,3.67,1.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-22,22.6,67,2.41,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-23,23.0,66,1.06,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-24,23.5,67,1.26,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-25,25.5,58,4.74,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-26,27.0,56,4.32,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-27,28.8,57,2.39,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-28,29.6,60,2.23,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-29,28.1,65,1.93,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-30,27.6,60,1.51,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-07-31,28.0,62,1.75,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-01,28.3,59,3.43,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-02,25.0,65,3.17,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-03,24.2,62,1.4,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-04,25.2,57,1.96,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-05,23.8,66,3.06,12.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-06,22.1,70,2.74,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-07,23.5,63,1.41,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-08,27.1,50,3.65,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-09,28.3,50,2.24,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-10,27.3,60,2.12,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-11,27.1,50,2.22,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-12,25.8,50,3.18,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-13,25.1,53,1.87,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-14,27.1,50,1.11,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-15,27.8,54,1.64,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-16,29.3,47,3.18,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-17,25.3,53,4.44,1.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-18,20.0,57,3.12,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-19,20.0,53,2.12,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-20,21.4,52,1.35,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-21,22.7,53,1.99,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-22,23.7,55,1.45,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-23,25.5,51,2.92,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-24,20.7,76,2.58,4.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-25,17.5,92,2.1,16.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-26,18.8,77,1.3,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-27,16.5,87,1.99,2.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-28,15.9,86,2.12,5.8,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-29,15.4,91,2.43,9.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-30,17.2,76,2.26,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-08-31,17.9,73,1.73,0.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-01,17.7,74,4.17,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-02,18.6,66,2.81,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-03,17.6,68,1.61,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-04,18.5,61,1.65,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-05,18.9,66,1.38,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-06,19.1,58,3.74,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-07,18.9,54,3.3,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-08,18.7,53,3.66,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-09,19.3,50,4.07,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-10,20.0,52,2.71,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-11,19.7,53,2.04,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-12,19.3,58,1.72,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-13,20.1,57,1.84,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-14,21.2,58,1.66,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-15,22.0,62,1.4,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-16,23.0,58,2.02,0.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-17,23.6,64,2.66,4.8,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-18,18.1,74,3.07,0.8,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-19,18.5,69,1.41,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-20,15.4,84,2.74,6.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-21,14.4,75,2.39,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-22,12.3,84,3.05,3.6,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-23,12.4,76,2.47,0.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-24,15.5,65,2.87,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-25,18.3,70,1.8,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-26,19.7,65,2.13,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-27,21.7,56,2.45,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-28,18.5,88,2.1,9.7,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-29,16.3,77,4.9,0.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-09-30,15.6,66,3.58,0.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-01,15.5,69,2.77,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-02,14.3,56,4.98,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-03,15.9,52,5.05,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-04,17.2,50,4.51,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-05,17.1,51,6.63,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-06,15.0,55,8.03,2.1,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-07,13.8,68,8.14,4.5,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-08,10.8,79,5.11,9.3,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-09,8.5,90,3.61,11.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-10,9.4,78,5.46,6.2,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-11,9.9,84,3.22,8.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-12,10.0,97,2.36,2.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-13,8.9,91,2.53,2.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-14,7.2,83,2.15,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-15,7.9,87,1.97,4.9,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-16,11.0,84,2.82,1.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-17,10.9,84,1.45,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-18,11.0,80,1.47,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-19,11.0,79,1.34,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-20,11.7,72,3.54,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-21,15.4,65,3.34,0.0,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
Smederevo,2021-10-22,15.5,76,1.38,2.4,44.66436,20.92763,44.75,21.0,77.0,Europe/Belgrade,ERA5
